"from","to","weight"
"Xing Yi","Alyssa Glass",1
"Xing Yi","Zhen Yue",1
"Xing Yi","Zhigeng Geng",1
"Xingang Wang","Suiping Qi",1
"Xingang Wang","Zhigang Gai",1
"Xingquan Zhu","Chengqi Zhang",1
"Xinnian Zheng","Andreas Gerstlauer",1
"Xinnian Zheng","Lizy K. John",1
"Xinran He","David Kempe 0001",1
"Xinyang Zhang","Dashun Wang",1
"Xinyang Zhang","Ting Wang",1
"Xinyu Xing","Wenke Lee",1
"Xinyue Liu","Xiangnan Kong",1
"Xinyue Liu","Yanhua Li",1
"Xiu-Feng Wan","Tong Zhang 0001",1
"Xiu Susie Fang","Boualem Benatallah",2
"Xiu Susie Fang","Xiaofei Xu",2
"Xoán C. Pardo","Guillermo L. Taboada",1
"Xoán C. Pardo","Juan Touriño",1
"Xuan-Hong Dang","Ambuj K. Singh",1
"Xuan-Hong Dang","Ananthram Swami",1
"Xuan-Hong Dang","Prithwish Basu",1
"Xuan Che","Chunxiao Zhou",1
"Xuan Che","Minh Huynh",1
"Xuan Vinh Nguyen","Ian Davidson",1
"Xuan Vinh Nguyen","James Bailey 0001",1
"Xuan Vinh Nguyen","Yunzhe Jia",1
"Xuan Zhao","Brian Wallace",1
"Xuan Zhao","Caleb Crable",1
"Xuan Zhao","Jay Luan",1
"Xuan Zhao","Matt Wolff",1
"Xuanzhe Liu","Feng Feng 0001",1
"Xuanzhe Liu","Gang Huang 0001",1
"Xuanzhe Liu","Jian Tang",1
"Xuanzhe Liu","Qiaozhu Mei",1
"Xuchao Zhang","Arnold P. Boedihardjo",1
"Xuchao Zhang","Chang-Tien Lu",2
"Xuchao Zhang","Naren Ramakrishnan",1
"Xuchao Zhang","Wei Wang 0064",1
"Xuchao Zhang","Weisheng Zhong",1
"Xuchao Zhang","Zhiqian Chen",1
"Xue Li 0001","Boualem Benatallah",2
"Xue Li 0001","Wei Emma Zhang",2
"Xue Li 0001","Xiaofei Xu",2
"Xue Li 0001","Xiu Susie Fang",2
"Xuelian Lin","Jinpeng Huai",1
"Xuelian Lin","Shuai Ma 0001",1
"Xueni Li","Guanggang Geng",1
"Xueni Li","Xiaodong Lee",1
"Xueni Li","Yong Chen",1
"Xueni Li","Zhiwei Yan",1
"Xueqing Liu 0001","Zhihong Shen",1
"Xuezhi Cao","Yong Yu 0001",1
"Xun Zhou","Alex X. Liu",1
"Xun Zhou","Chang Yang",1
"Xun Zhou","M. Zubair Shafiq",1
"Xuyun Zhang","Christopher Leckie",1
"Xuyun Zhang","Jinjun Chen",1
"Xuyun Zhang","Kotagiri Ramamohanarao",1
"Xuyun Zhang","Wanchun Dou",1
"Xuyun Zhang","Zoran Salcic",1
"Ya Xu","Nanyu Chen",1
"Yaacov Yesha","Shujia Zhou",1
"Yadu N. Babuji","Aaron Gerow",1
"Yadu N. Babuji","Eamon Duede",1
"Yadu N. Babuji","Kyle Chard",1
"Yael Anava","Anna Shtok",1
"Yael Anava","Ella Rabinovich",1
"Yael Anava","Oren Kurland",1
"Yale Song","Alejandro Jaimes",1
"Yale Song","Jordi Vallmitjana",1
"Yale Song","Miriam Redi",1
"Yali Zhao","James Bailey 0001",1
"Yali Zhao","Richard O. Sinnott",1
"Yali Zhao","Rodrigo N. Calheiros",1
"Yaliang Li","Jing Gao 0004",2
"Yaliang Li","Lu Su",1
"Yaliang Li","Philip S. Yu",1
"Yaliang Li","Wei Fan 0001",1
"Yaliang Li","Yun Fu 0001",1
"Yan Li","Mengyi Liu",1
"Yan Li","Peng Shu",1
"Yan Li 0052","Chandan K. Reddy",1
"Yan Li 0052","Jie Wang 0005",1
"Yan Li 0052","Jieping Ye",1
"Yan Liu","Chuanfei Xu",1
"Yan Rui","Xiaohua Hu 0001",1
"Yan Xu 0013","Ge Li 0001",1
"Yan Xu 0013","Lu Zhang 0023",1
"Yan Xu 0013","Zhi Jin",1
"Yan Zhu","Melody Moh",1
"Yan Zhu","Teng-Sheng Moh",1
"Yana Volkovich","Andreas Kaltenbrunner",1
"Yana Volkovich","David Laniado",1
"Yanan Bao","Albara Ah Ramli",1
"Yanan Bao","Huasen Wu",2
"Yanan Bao","Tianxiao Zhang",1
"Yanan Bao","Xin Liu 0002",2
"Yanan Xu","Yanmin Zhu",1
"Yanbing Xue","Mohamed A. Sharaf",1
"Yanbing Xue","Panos K. Chrysanthis",1
"Yanbing Xue","Zhipeng Luo",1
"Yanchao Zhang","Huan Liu 0001",1
"Yanchi Liu","Bin Liu 0020",1
"Yanchi Liu","Chuanren Liu",1
"Yanchi Liu","Hui Xiong 0001",1
"Yanchi Liu","Meng Qu",1
"Yandi Xia","Aaron Levine",1
"Yandi Xia","Ankur Datta",1
"Yandi Xia","Giuseppe Di Fabbrizio",1
"Yanfu Zhou","Hongfeng Yu",1
"Yanfu Zhou","Jieting Wu",1
"Yanfu Zhou","Lina Yu",1
"Yanfu Zhou","Zhenghong Tang",1
"Yang Cao 0012","Xudong Liu",1
"Yang Feng 0001","Jiebo Luo",2
"Yang Feng 0001","Xiyang Zhang",1
"Yang Li","Dan Roth",1
"Yang Li","Huan Sun",1
"Yang Li","Jiawei Han 0001",1
"Yang Li","Shulong Tan",1
"Yang Li","Xifeng Yan",1
"Yang Song","Hairong Qi",1
"Yang Song","Wei Wang 0063",1
"Yang Song 0008","Qi Guo",1
"Yang Wang","Bryan C. Semaan",1
"Yang Wang","Jian Tang",1
"Yang Wang","Yao Li 0006",1
"Yang Wang 0002","Fang Chen 0001",1
"Yang Wang 0002","Peter Runcie",1
"Yang Zhang 0001","Dawei Yin",1
"Yang Zhang 0001","Jiliang Tang",1
"Yang Zhang 0001","Mark A. Hasegawa-Johnson",1
"Yang Zhang 0001","Thomas S. Huang",1
"Yang Zhang 0001","Yi Chang 0001",1
"Yanjia Sun","Jin Yang",1
"Yanjia Sun","Tao Quan",1
"Yanjun Xu","Dongjie He",1
"Yanjun Xu","Jinzhi Hua",1
"Yanjun Xu","Shuo He",1
"Yanjun Xu","Weihuai Liu",1
"Yanni Li","Hui Li",1
"Yanni Li","Sheng Wang",1
"Yanni Li","Tihua Duan",1
"Yanni Li","Yang Cheng",1
"Yanni Li","Zhi Wang",1
"Yannis E. Ioannidis","Arild Waaler",1
"Yannis E. Ioannidis","Ralf Möller 0001",1
"Yannis E. Ioannidis","Yannis Kotidis",1
"Yannis Kotidis","Arild Waaler",1
"Yannis Kotidis","Ralf Möller 0001",1
"Yannis Kotidis","Yannis E. Ioannidis",1
"Yansong Feng","Dongyan Zhao 0001",1
"Yansong Feng","Lili Yao",1
"Yao-Ming Yang","Chang-Dong Wang",1
"Yao-Ming Yang","Jian-Huang Lai",1
"Yao Li 0006","Bryan C. Semaan",1
"Yao Li 0006","Jian Tang",1
"Yao Liu 0001","Mengbai Xiao",1
"Yao Liu 0001","Mian Dong",1
"Yao Liu 0001","Ming Zhang",1
"Yao Liu 0001","Songqing Chen",1
"Yao Liu 0001","Xin Li 0078",1
"Yao Liu 0001","Zhan Ma",1
"Yao Liu 0001","Zhenhua Li 0001",1
"Yao Lu","Chuan Zhou 0001",1
"Yao Lu","Li Guo 0001",1
"Yao Lu","Yue Hu 0002",1
"Yao Lu","Zhi Qiao",1
"Yaser Keneshloo","Eui-Hong Sam Han",1
"Yaser Keneshloo","Naren Ramakrishnan",1
"Yaser Keneshloo","Shuguang Wang",1
"Yaser Oulabi","Christian Bizer",1
"Yashar Mehdad","Yi Chang 0001",1
"Yashar Moshfeghi","Kristiyan Velinov",1
"Yashar Moshfeghi","Peter Triantafillou",1
"Yashoteja Prabhu","Manik Varma",1
"Yasuko Kawahata","Tamio Koyama",1
"Yasuko Matsubara","Christos Faloutsos",1
"Yasuko Matsubara","Yasushi Sakurai",2
"Yasuo Tabei","Hiroto Saigo",1
"Yasuo Tabei","Simon J. Puglisi",1
"Yasuo Tabei","Yoshihiro Yamanishi",1
"Yasushi Sakurai","Christos Faloutsos",1
"Yating Zhang","Adam Jatowt",2
"Yating Zhang","Katsumi Tanaka",2
"Yaxiao Liu","Jie Xu 0007",1
"Yaxing Wei","Michele Thornton",1
"Ye Ding","Lionel M. Ni",1
"Ye Zhu","Mark James Carman",1
"Ye Zhu","Yue Zhu",1
"Ye Zhu","Zhi-Hua Zhou",1
"Yehezkel S. Resheff","Yehezkel S. Resheff",2
"Yehezkel S. Resheff",NA,1
"Yelena Mejova","Braulio Gomez Fortes",1
"Yelena Mejova","Hamed Haddadi",1
"Yelena Mejova","Sofiane Abbar",1
"Yelena Mejova","Sonia Alonso Saenz De Oger",1
"Yelena Yesha","Milton Halem",1
"Yelena Yesha","Raghu Chintalapati",1
"Yelena Yesha","Shujia Zhou",1
"Yelena Yesha","Yaacov Yesha",1
"Yerzhan Kerimbekov","Hasan Sakir Bilge",1
"Yevgeny Seldin","Christina Lioma",1
"Yevgeny Seldin","Ingemar J. Cox",1
"Yeye He","Kaushik Chakrabarti",1
"Yeye He","Tao Cheng",1
"Yeye He","Tomasz Tylenda",1
"Yeyun Gong","Haoran Huang",1
"Yeyun Gong","Jindou Wu",1
"Yeyun Gong","Xuanjing Huang",1
"Yi-Cheng Chen","Guoqiang Li 0001",1
"Yi-Cheng Chen","Jianquan Liu",1
"Yi-Feng Lan","Ming-Syan Chen",1
"Yi-Feng Lan","Philip S. Yu",1
"Yi-Feng Lan","Wang-Chien Lee",1
"Yi Chang 0001","Carl A. Gunter",1
"Yi Chang 0001","Hongbo Deng",1
"Yi Chang 0001","Hongyuan Zha",1
"Yi Chang 0001","Jiawei Han 0001",1
"Yi Chang 0001","Mark A. Hasegawa-Johnson",1
"Yi Chang 0001","Philip S. Yu",1
"Yi Chang 0001","Thomas S. Huang",1
"Yi Fang","Huming Wu",1
"Yi Fang","Shenhong Zhu",1
"Yi Fang 0008","ChengXiang Zhai",1
"Yi Fang 0008","Huangming Xie",1
"Yi Fang 0008","Maarten de Rijke",1
"Yi Fang 0008","Mengwen Liu",1
"Yi Li","John E. Hopcroft",1
"Yi Wang","Jalal Mahmud",1
"Yi Wang","Taikun Liu",1
"Yi Yang","Da Yan 0001",1
"Yi Yang","Huanhuan Wu",1
"Yi Yang","James Cheng",1
"Yi Yang","John C. S. Lui",1
"Yi Yang","Shuigeng Zhou",1
"Yi Yang","Zhihong Guo",1
"Yi Yuan 0005","Cheng Fan",1
"Yi Yuan 0005","Linda Fu Xiao",1
"Yi Zhang","Daniel Friedman",1
"Yi Zhang","Min Zhang 0006",1
"Yi Zhang","Shaoping Ma",1
"Yi Zhang","Yiqun Liu 0001",1
"Yida Wang","Bryn Keller",1
"Yida Wang","Jeremy R. Manning",1
"Yida Wang","Jonathan D. Cohen 0003",1
"Yida Wang","Kai Li 0001",1
"Yida Wang","Kenneth A. Norman",1
"Yida Wang","Michael J. Anderson",1
"Yida Wang","Mihai Capota",1
"Yida Wang","Narayanan Sundaram",1
"Yida Wang","Nicholas B. Turk-Browne",1
"Yida Wang","Peter J. Ramadge",1
"Yida Wang","Po-Hsuan Chen",1
"Yida Wang","Theodore L. Willke",1
"Yifan Shen","Susen Zhao",1
"Yifei Rong","Haifeng Zhang 0002",1
"Yifei Rong","Jun Wang 0012",1
"Yifei Rong","Yong Yu 0001",1
"Yihan Gao","Aditya G. Parameswaran",1
"Yiheng Zhou","Jiebo Luo",1
"Yiheng Zhou","Numair Sani",1
"Yijian Zhu","Jia Zeng",1
"Yijian Zhu","Ke Deng",1
"Yijian Zhu","Tao Gu",1
"Yijian Zhu","Weixiong Rao",1
"Yijian Zhu","Zhengqing Zhang",1
"Yijun He","Abdeltawab M. Hendawi",1
"Yijun Zhao","Bilal Ahmed",1
"Yijun Zhao","Carla E. Brodley",1
"Yijun Zhao","Jennifer G. Dy",1
"Yijun Zhao","Karen E. Blackmon",1
"Yijun Zhao","Orrin Devinsky",1
"Yijun Zhao","Ruben Kuzniecky",1
"Yijun Zhao","Thomas Thesen",1
"Yikang Liao","Deng Cai 0001",1
"Yikang Liao","Jiajun Bu",1
"Yikang Liao","Yu Zhu",1
"Yikang Liao","Ziyu Guan",1
"Yiming Kong","Hui Zang",2
"Yiming Kong","Xiaoli Ma",2
"Yiming Ma","Bee-Chung Chen",1
"Yiming Ma","Deepak Agarwal",1
"Yiming Ma","Liang Zhang 0021",1
"Yiming Yang","Andrew Hsi",1
"Yiming Yang","Hanxiao Liu",1
"Yiming Yang","Jaime G. Carbonell",1
"Yin Huai","Kaibo Wang",1
"Yin Huai","Rubao Lee",1
"Yin Huai","Xiaodong Zhang 0001",1
"Yin Huang","Milton Halem",1
"Yin Huang","Shujia Zhou",1
"Yin Huang","Yaacov Yesha",1
"Yin Huang","Yelena Yesha",1
"Yin Yang 0001","Zhenjie Zhang",1
"Yin Yang 0001","Zhifeng Hao",1
"Yinan Liu","Wei Shen 0004",1
"Yinan Liu","Xiaojie Yuan",1
"Ying Shan","Dong Yu",1
"Ying Shan","Haijing Wang",1
"Ying Shan","J. C. Mao",1
"Ying Shan","Jian Jiao 0007",1
"Ying Shan","T. Ryan Hoens",1
"Ying Wei 0001","Qiang Yang 0001",1
"Ying Wei 0001","Yu Zheng 0004",1
"Yingjie Shi","Lijuan Song",1
"Yingjie Shi","Xiaojun Gu",1
"Yingjie Zhang","Beibei Li",1
"Yingjie Zhang","Jason Hong",1
"Yinglong Xia","Hui Zang",1
"Yinglong Xia","Jian Xu",1
"Yinglong Xia","Mingzhen Xia",1
"Yingwei Yao","Ashfaq A. Khokhar",1
"Yingwei Yao","Diana J. Wilkie",1
"Yingwei Yao","Gail M. Keenan",1
"Yingying Yu","Chun Guo 0001",1
"Yingying Yu","Yizhou Sun",1
"Yingyu Liang","Bo Xie 0002",1
"Yingyu Liang","David P. Woodruff",1
"Yingyu Liang","Le Song",1
"Yingzi Wang","Jiebo Luo",1
"Yingzi Wang","Kieran McDonald",1
"Yingzi Wang","Rui Zhang 0003",1
"Yingzi Wang","Xing Xie 0001",2
"Yinyan Tan","Eric P. Xing",1
"Yinyan Tan","Fangshan Wang",1
"Yinyan Tan","Guilin Li",1
"Yinyan Tan","Qirong Ho",1
"Yinyan Tan","Qiuling Pan",1
"Yinyan Tan","Shikai Liu",1
"Yinyan Tan","Zhe Fan",1
"Yinyan Tan","Zhengbing Li",1
"Yipeng Zhou","Dah Ming Chiu",1
"Yiping Song","Hua Wu 0003",1
"Yiping Song","Xiangyang Zhou",1
"Yiqun Liu 0001","Hengliang Luo",1
"Yiqun Liu 0001","Ke Zhou 0003",1
"Yiqun Liu 0001","Min Zhang 0006",1
"Yiqun Liu 0001","Shaoping Ma",2
"Yiqun Liu 0001","Yue Yin",1
"Yishu Miao","Xiangwu Meng",1
"Yitong Zhou","Bee-Chung Chen",1
"Yitong Zhou","Deepak Agarwal",1
"Yitong Zhou","Liang Zhang 0021",1
"Yitong Zhou","Yiming Ma",1
"Yiu-ming Cheung","Jian Lou 0001",1
"Yiwei Ma","Mengran Wang",1
"Yiwei Ma","Negin Askarzadeh",1
"Yiwei Ma","Xiaomeng Liang",1
"Yiwen Zhong","Hui Zhang 0006",1
"Yixian Zheng","Haipeng Zeng",1
"Yixian Zheng","Huamin Qu",1
"Yixian Zheng","Jia Zeng",1
"Yixian Zheng","Lionel M. Ni",1
"Yixian Zheng","Mingxuan Yuan",1
"Yixian Zheng","Nan Cao",1
"Yixian Zheng","Wenchao Wu",1
"Yixing Fan","Qingyao Ai",2
"Yixing Fan","W. Bruce Croft",2
"Yixuan Li","Bo Chen",1
"Yixuan Li","Hao Ye",1
"Yixuan Li","Jie Tang 0001",1
"Yixuan Li","John E. Hopcroft",2
"Yixuan Li","Oscar Martinez",1
"Yixuan Li","Qiang Yang 0001",1
"Yixuan Li","Xing Chen",1
"Yixuan Li","Yi Li",1
"Yixuan Li","Zheng Lu",1
"Yizhou Sun","Nikos Mamoulis",1
"Yizhou Sun","Xiang Li 0067",1
"Yizhou Zhang","Xiangnan Kong",1
"Yizhou Zhang","Yangyong Zhu",1
"Yizhou Zhang","Yun Xiong",1
"Yla R. Tausczik","Cindy K. Chung",1
"Yla R. Tausczik","James W. Pennebaker",1
"Yodsawalai Chodpathumwan","Amirhossein Aleyasen",1
"Yodsawalai Chodpathumwan","Arash Termehchy",1
"Yodsawalai Chodpathumwan","Yizhou Sun",1
"Yoelle Maarek","Dan Pelleg",1
"Yoelle Maarek","Gilad Tsur",1
"Yogesh Dahiya","Partha P. Talukdar",1
"Yong-Yeol Ahn","Apu Kapadia",1
"Yong-Yeol Ahn","Fabio Rojas",1
"Yong-Yeon Jo","Jae-Geun Bang",1
"Yong-Yeon Jo","Jiwon Hong",1
"Yong-Yeon Jo","Myung-Hwan Jang",1
"Yong-Yeon Jo","Sang-Wook Kim",1
"Yong Chen","Xiaodong Lee",1
"Yong Ge","Enhong Chen",2
"Yong Ge","Hengshu Zhu",1
"Yong Ge","Richang Hong",1
"Yong Ge","Yanjie Fu",1
"Yong Wang","Binbin Li",1
"Yong Wang","Dinggang Shen",1
"Yong Wang","Shuiwang Ji",1
"Yong Wu","Feng Xu 0007",1
"Yong Wu","Hanghang Tong",1
"Yong Wu","Jian Lu 0001",1
"Yong Wu","Yuan Yao 0001",1
"Yong Yu 0001","Jun Wang 0012",1
"Yongfeng Huang 0001","Songfang Huang",1
"Yongfeng Huang 0001","Yong Qin",1
"Yongfeng Zhang","Daniel Friedman",1
"Yongfeng Zhang","Min Zhang 0006",1
"Yongfeng Zhang","Qi Zhao",1
"Yongfeng Zhang","Shaoping Ma",1
"Yongfeng Zhang","Yi Zhang",1
"Yongfeng Zhang","Yiqun Liu 0001",1
"Yongyi Xian","Chuanfei Xu",2
"Yongyi Xian","Yan Liu",2
"Yoon-Sik Cho","Aram Galstyan",1
"Yoon-Sik Cho","Emilio Ferrara",1
"Yoon-Sik Cho","Greg Ver Steeg",1
"Yoram Bachrach","Ian A. Kash",1
"Yoram Bachrach","Mohammad Reza Khani",1
"Yoram Bachrach","Peter B. Key",1
"Yoram Bachrach","Sofia Ceppi",1
"Yoshihide Matsuo","Nobuhiro Akashi",1
"Yoshihide Matsuo","Noriaki Koide",1
"Yoshihide Matsuo","Toru Kobayashi",1
"Yoshihide Matsuo","Yoshitaka Terai",1
"Yoshihiro Yamanishi","Simon J. Puglisi",1
"Yoshitaka Terai","Toru Kobayashi",1
"Yoshiyuki Kobayashi","Anshuman Sahu",1
"Yoshiyuki Kobayashi","Ravigopal Vennelakanti",1
"Yosuke Oyama","Akihiro Nomura 0002",1
"Yosuke Oyama","Hiroki Nishimura",1
"Yosuke Oyama","Ikuro Sato",1
"Yosuke Oyama","Satoshi Matsuoka",1
"Yosuke Oyama","Yukimasa Tamatsu",1
"Yosuke Yano","Naoto Mizuno",1
"You Chen","Bradley A. Malin",1
"You Chen","Daniel Fabbri",1
"You Chen","Jimeng Sun",1
"Younghoon Kim","Kyuseok Shim",1
"Youngsam Park","Damon McCoy",1
"Youngsoo Park","C. P. T. Estella Patterson",1
"Youngsoo Park","Crystal Cody",1
"Youngsoo Park","Joe Walsh",1
"Youngsoo Park","Lauren Haynes",1
"Youngsoo Park","Rayid Ghani",1
"Yu-Ru Lin","Jie Yin",1
"Yu-Ru Lin","Jiebo Luo",1
"Yu-Ru Lin","Konstantinos Pelechrinis",2
"Yu-Ru Lin","Norbou Buchler",1
"Yu-Wen Liu","Chuan-Ju Wang",1
"Yu-Wen Liu","Liang-Chih Liu",1
"Yu-Wen Liu","Ming-Feng Tsai",1
"Yu Gu 0002","Ge Yu 0001",1
"Yu Huang","Fei Chiang",1
"Yu Huang","Zheng Zheng",1
"Yu Ichifuji","Hideki Yoshii",1
"Yu Ichifuji","Noboru Sonehara",1
"Yu Ichifuji","Nobuhiro Akashi",1
"Yu Ichifuji","Noriaki Koide",1
"Yu Ichifuji","Toru Kobayashi",1
"Yu Ichifuji","Yoshihide Matsuo",1
"Yu Ichifuji","Yoshitaka Terai",1
"Yu Ishimaki","Akira Umayabara",1
"Yu Ishimaki","Hayato Yamana",2
"Yu Ishimaki","Hiroki Imabayashi",1
"Yu Ishimaki","Kana Shimizu",1
"Yu Liu","Baojian Zhou",1
"Yu Liu","David W. Cheung",1
"Yu Liu","Feng Chen 0001",1
"Yu Lu 0003","Liang Yu",1
"Yu Lu 0003","Stéphane Bressan",1
"Yu Rong","Hong Cheng",1
"Yu Rong","Qiankun Zhu",1
"Yu Shi","Mitul Tiwari",1
"Yu Shi","Myunghwan Kim 0002",1
"Yu Shi","Rómer Rosales",1
"Yu Shi","Shaunak Chatterjee",1
"Yu Shi","Souvik Ghosh",1
"Yu Su 0001","Xifeng Yan",1
"Yu Sun 0021","Kieran McDonald",2
"Yu Sun 0021","Nicholas Jing Yuan",2
"Yu Sun 0021","Rui Zhang 0003",2
"Yu Sun 0021","Xing Xie 0001",2
"Yu Sun 0021","Yingzi Wang",1
"Yu Wang 0041","Jiebo Luo",3
"Yu Wang 0041","Richard Niemi",1
"Yu Wang 0041","Tianran Hu",1
"Yu Wang 0041","Xiyang Zhang",1
"Yu Wang 0041","Yang Feng 0001",1
"Yu Wang 0041","Yuncheng Li",2
"Yu Xu","Masoud Ardakani",1
"Yu Zhang 0006","Tong Zhang 0001",2
"Yu Zhang 0006","Xiu-Feng Wan",1
"Yu Zheng 0004","Qiang Yang 0001",1
"Yu Zhu","Deng Cai 0001",2
"Yu Zhu","Ziyu Guan",2
"Yu Zhuang","Yu Zhuang",2
"Yu Zhuang",NA,1
"Yuan Niu","Elie Bursztein",1
"Yuan Niu","Kurt Thomas",1
"Yuan Niu","Lucas Ballard",1
"Yuan Niu","Vern Paxson",1
"Yuan Qi 0001","Jieping Ye",1
"Yuan Yang","Jianfei Chen 0001",1
"Yuan Yang","Jun Zhu 0001",1
"Yuan Yao 0001","Feng Xu 0007",1
"Yuan Yao 0001","Hanghang Tong",2
"Yuan Yao 0001","Jian Lu 0001",1
"Yuan Yao 0001","Jie Tang 0001",1
"Yuan Yao 0001","Wei Fan 0001",1
"Yuan Yuan","Chun-Ta Lu",1
"Yuan Yuan","Jie Tang 0001",1
"Yuan Yuan","Kaibo Wang",1
"Yuan Yuan","Meisam Fathi Salmi",1
"Yuan Yuan","Philip S. Yu",1
"Yuan Yuan","Rubao Lee",1
"Yuan Yuan","Sihong Xie",1
"Yuan Yuan","Xiaodong Zhang 0001",1
"Yuan Yuan","Yin Huai",1
"Yuan Zuo","Fei Wang",1
"Yuan Zuo","Hao Lin 0002",1
"Yuan Zuo","Hui Xiong 0001",1
"Yuan Zuo","Hui Zhang 0028",1
"Yuan Zuo","Junjie Wu 0002",1
"Yuan Zuo","Ke Xu 0001",1
"Yuandong Wang","Jie Xu 0007",1
"Yuandong Wang","Tianyu Wo",1
"Yuandong Wang","Yaxiao Liu",1
"Yuanhua Lv","Qianyi Zhan",1
"Yuanyuan Zhu","Hong Cheng 0001",1
"Yuanyuan Zhu","Jeffrey Xu Yu",1
"Yuanyuan Zhu","Lu Qin",1
"Yuchao Zhang","Bo Deng",1
"Yuchao Zhang","Yun Fu 0001",1
"Yuchen Wu","Jianbo Yuan",1
"Yuchen Wu","Jiebo Luo",1
"Yuchen Wu","Quanzeng You",1
"Yucheng Li","Jiebo Luo",1
"Yucheng Li","Tianran Hu",1
"Yuda Zang","Lionel M. Ni",1
"Yuda Zang","Wuman Luo",1
"Yuda Zang","Xibo Zhou",1
"Yuda Zang","Ye Ding",1
"Yudian Ji","Lionel M. Ni",1
"Yudian Ji","Wuman Luo",1
"Yudian Ji","Xibo Zhou",1
"Yudian Ji","Ye Ding",1
"Yudian Ji","Yuda Zang",1
"Yudian Zheng","Nikos Mamoulis",1
"Yudian Zheng","Reynold Cheng",1
"Yudian Zheng","Xiang Li 0067",1
"Yudian Zheng","Yizhou Sun",1
"Yudian Zheng","Zhipeng Huang 0001",1
"Yudong Tan","Huimin Zhou",1
"Yue Cao 0001","Jianmin Wang 0001",1
"Yue Cao 0001","Mingsheng Long",1
"Yue Cao 0001","Philip S. Yu",1
"Yue Cao 0001","Qiang Yang 0001",1
"Yue Hu 0002","Li Guo 0001",1
"Yue Huang","Minjing Zhang",1
"Yue Huang","Naphtali Rishe",1
"Yue Huang","Shu-Ching Chen",1
"Yue Huang","Steven Luis",1
"Yue Huang","Wentao Wang 0006",1
"Yue Ning","Huzefa Rangwala",2
"Yue Ning","Naren Ramakrishnan",2
"Yue Ning","Sathappan Muthiah",1
"Yue Qu","Cuili Yao",1
"Yue Qu","Li Guo 0008",1
"Yue Qu","Qiang Zhang 0008",1
"Yue Qu","Ruiyun Yu",1
"Yue Shi","Nathan Liu",1
"Yue Shi","Suju Rajan",1
"Yue Xiao","Chu-Ren Huang",1
"Yue Xiao","Minglei Li 0001",1
"Yue Yin","Hengliang Luo",1
"Yue Zhang","Chaomei Chen",1
"Yue Zhang","Hanyong Hao",1
"Yue Zhang","Jiye Wang",1
"Yue Zhang","Nan Zeng",1
"Yue Zhang","Xiaohua Hu 0001",1
"Yue Zhu","Zhi-Hua Zhou",1
"Yuening Hu","Changsung Kang",1
"Yuening Hu","Chikashi Nobata",1
"Yuening Hu","Hongbo Deng",1
"Yuening Hu","Hua Ouyang",1
"Yuening Hu","Jean-Marc Langlois",1
"Yuening Hu","Jianhui Chen",1
"Yuening Hu","Jiliang Tang",1
"Yuening Hu","Mianwei Zhou",1
"Yuening Hu","Tim Daly Jr.",1
"Yuening Hu","Yi Chang 0001",1
"Yufei Han","Xiangliang Zhang 0001",1
"Yufei Han","Yun Shen",1
"Yuh-Jye Lee","Hsing-Kuo Pao",1
"Yuh-Jye Lee","Jing-Yao Lin",1
"Yuh-Jye Lee","Shueh-Han Shih",1
"Yuh-Jye Lee","Xin-Rong Chen",1
"Yuhao Zhang","Daniel Dajun Zeng",1
"Yuhao Zhang","Wenji Mao",1
"Yuheng Hu","Jiebo Luo",1
"Yuheng Hu","Mu Qiao",1
"Yuheng Hu","Yu-Ru Lin",1
"Yuichi Inadomi","Katsuki Fujisawa",1
"Yuichi Inadomi","Keiichiro Fukazawa",1
"Yuichi Inadomi","Koji Inoue",1
"Yuichi Inadomi","Koji Ueno",1
"Yuichi Inadomi","Nozomi Hata",1
"Yuichi Inadomi","Takatsugu Ono",1
"Yuichi Inadomi","Toshio Endo",1
"Yuichi Inadomi","Yuta Kakibuka",1
"Yuichiro Yasui","Katsuki Fujisawa",1
"Yuichiro Yasui","Keiichiro Fukazawa",1
"Yuichiro Yasui","Koji Inoue",1
"Yuichiro Yasui","Koji Ueno",1
"Yuichiro Yasui","Nozomi Hata",1
"Yuichiro Yasui","Takatsugu Ono",1
"Yuichiro Yasui","Toshio Endo",1
"Yuichiro Yasui","Yuichi Inadomi",1
"Yuichiro Yasui","Yuta Kakibuka",1
"Yuka Kamiko","Fujio Toriumi",1
"Yuka Kamiko","Hirotada Ohashi",1
"Yuka Kamiko","Mitsuo Yoshida 0001",1
"Yuki Yano","Akira Tajima",1
"Yuki Yano","Yukihiro Tagami",1
"Yukihiro Tagami","Akira Tajima",1
"Yukimasa Tamatsu","Satoshi Matsuoka",1
"Yukitaka Kusumura","Ji Liu 0002",1
"Yuli Liu","Hengliang Luo",1
"Yuli Liu","Ke Zhou 0003",1
"Yuli Liu","Min Zhang 0006",1
"Yuli Liu","Shaoping Ma",1
"Yuli Liu","Yiqun Liu 0001",1
"Yuli Liu","Yue Yin",1
"Yun Shen","Xiangliang Zhang 0001",1
"Yun Xiong","Xiangnan Kong",1
"Yun Xiong","Yangyong Zhu",1
"Yun Zhu","Faizan Javed",1
"Yun Zhu","Janani Balaji",1
"Yun Zhu","Mahmudur Rahman",1
"Yun Zhu","Matt McNair",1
"Yuncheng Li","Jiebo Luo",1
"Yuncheng Li","Tianran Hu",1
"Yunfei Guan","John A. Stankovic",1
